part,id_modulo,analito,envio_str,envio,item_ensaio,sistema,valor
15568,58,Glicose,Jan/2024,2024-01-01,BQ01,1,273.0
15568,58,Glicose,Jan/2024,2024-01-01,BQ02,1,281.0
15574,58,Glicose,Jan/2024,2024-01-01,BQ01,1,284.0
15679,58,Glicose,Abr/2024,2024-04-01,BQ01,1,91.0
15679,58,Glicose,Abr/2024,2024-04-01,BQ03,1,186.0
12873,58,Glicose,Out/2023,2023-10-01,BQ01,1,137.0
12873,58,Glicose,Out/2023,2023-10-01,BQ03,1,195.0
15579,58,Glicose,Jan/2024,2024-01-01,BQ02,1,279.0
15579,58,Glicose,Jan/2024,2024-01-01,BQ03,1,84.0
15581,58,Glicose,Jan/2024,2024-01-01,BQ02,1,90.0
15581,58,Glicose,Jan/2024,2024-01-01,BQ03,1,185.0
15680,58,Glicose,Abr/2024,2024-04-01,BQ02,1,276.0
15680,58,Glicose,Abr/2024,2024-04-01,BQ02,2,279.0
15680,58,Glicose,Abr/2024,2024-04-01,BQ03,1,180.0
15680,58,Glicose,Abr/2024,2024-04-01,BQ03,2,181.0
15777,58,Glicose,Jul/2024,2024-07-01,BQ03,1,104.0
15779,58,Glicose,Jul/2024,2024-07-01,BQ01,1,331.0
15779,58,Glicose,Jul/2024,2024-07-01,BQ02,1,109.0
15995,58,Glicose,Jul/2024,2024-07-01,BQ01,1,285.0
15995,58,Glicose,Jul/2024,2024-07-01,BQ03,1,97.0
15996,58,Glicose,Jul/2024,2024-07-01,BQ03,1,86.0
16041,58,Glicose,Jan/2024,2024-01-01,BQ01,1,252.0
16041,58,Glicose,Jan/2024,2024-01-01,BQ03,1,86.0
16043,58,Glicose,Jan/2024,2024-01-01,BQ01,1,259.0
15922,58,Glicose,Abr/2024,2024-04-01,BQ02,1,286.0
16047,58,Glicose,Jan/2024,2024-01-01,BQ02,1,282.0
16048,58,Glicose,Jan/2024,2024-01-01,BQ03,1,71.0
16050,58,Glicose,Jan/2024,2024-01-01,BQ01,1,267.0
16052,58,Glicose,Jan/2024,2024-01-01,BQ01,1,258.0
15649,58,Glicose,Jan/2024,2024-01-01,BQ02,1,280.0
15819,58,Glicose,Jul/2024,2024-07-01,BQ02,1,62.0
13189,58,Glicose,Out/2023,2023-10-01,BQ01,1,131.0
15656,58,Glicose,Jan/2024,2024-01-01,BQ02,1,257.0
15740,58,Glicose,Abr/2024,2024-04-01,BQ01,1,89.0
15741,58,Glicose,Abr/2024,2024-04-01,BQ03,1,150.0
15742,58,Glicose,Abr/2024,2024-04-01,BQ01,1,104.0
15742,58,Glicose,Abr/2024,2024-04-01,BQ03,1,194.0
13195,58,Glicose,Out/2023,2023-10-01,BQ02,1,97.0
13195,58,Glicose,Out/2023,2023-10-01,BQ03,1,179.0
13203,58,Glicose,Out/2023,2023-10-01,BQ01,1,133.0
13203,58,Glicose,Out/2023,2023-10-01,BQ03,1,182.0
15658,58,Glicose,Jan/2024,2024-01-01,BQ03,1,86.0
15659,58,Glicose,Jan/2024,2024-01-01,BQ02,1,283.0
15820,58,Glicose,Jul/2024,2024-07-01,BQ03,1,95.0
15743,58,Glicose,Abr/2024,2024-04-01,BQ02,1,303.0
15748,58,Glicose,Abr/2024,2024-04-01,BQ01,1,96.0
15823,58,Glicose,Jul/2024,2024-07-01,BQ02,1,91.0
15823,58,Glicose,Jul/2024,2024-07-01,BQ03,1,93.0
13209,58,Glicose,Out/2023,2023-10-01,BQ01,1,165.0
15666,58,Glicose,Jan/2024,2024-01-01,BQ01,1,290.0
15751,58,Glicose,Abr/2024,2024-04-01,BQ01,1,91.0
15751,58,Glicose,Abr/2024,2024-04-01,BQ03,1,185.0
15753,58,Glicose,Abr/2024,2024-04-01,BQ02,1,273.0
13210,58,Glicose,Out/2023,2023-10-01,BQ02,1,134.0
15669,58,Glicose,Jan/2024,2024-01-01,BQ02,1,271.0
15671,58,Glicose,Jan/2024,2024-01-01,BQ01,1,256.0
15757,58,Glicose,Abr/2024,2024-04-01,BQ03,1,163.0
15758,58,Glicose,Abr/2024,2024-04-01,BQ01,1,108.0
15826,58,Glicose,Jul/2024,2024-07-01,BQ02,1,65.0
15827,58,Glicose,Jul/2024,2024-07-01,BQ01,1,126.0
14431,58,Glicose,Out/2023,2023-10-01,BQ03,1,195.0
14439,58,Glicose,Out/2023,2023-10-01,BQ01,1,149.0
14439,58,Glicose,Out/2023,2023-10-01,BQ02,1,103.0
16092,58,Glicose,Abr/2024,2024-04-01,BQ02,1,281.0
16092,58,Glicose,Abr/2024,2024-04-01,BQ03,1,198.0
16093,58,Glicose,Abr/2024,2024-04-01,BQ01,1,116.0
16098,58,Glicose,Abr/2024,2024-04-01,BQ03,1,173.0
16103,58,Glicose,Jul/2024,2024-07-01,BQ03,1,91.0
16104,58,Glicose,Jul/2024,2024-07-01,BQ02,1,81.0
16438,58,Glicose,Jan/2024,2024-01-01,BQ02,1,302.0
16442,58,Glicose,Jan/2024,2024-01-01,BQ01,1,239.0
14442,58,Glicose,Out/2023,2023-10-01,BQ03,1,175.0
14467,58,Glicose,Out/2023,2023-10-01,BQ02,1,102.0
16100,58,Glicose,Abr/2024,2024-04-01,BQ01,1,109.0
16100,58,Glicose,Abr/2024,2024-04-01,BQ03,1,206.0
16444,58,Glicose,Jan/2024,2024-01-01,BQ01,1,388.0
16444,58,Glicose,Jan/2024,2024-01-01,BQ03,1,233.0
14471,58,Glicose,Out/2023,2023-10-01,BQ01,1,139.0
14472,58,Glicose,Out/2023,2023-10-01,BQ03,1,200.0
16450,58,Glicose,Jan/2024,2024-01-01,BQ01,1,283.0
16450,58,Glicose,Jan/2024,2024-01-01,BQ02,1,288.0
16450,58,Glicose,Jan/2024,2024-01-01,BQ03,1,88.0
16452,58,Glicose,Jan/2024,2024-01-01,BQ02,1,280.0
16103,58,Glicose,Abr/2024,2024-04-01,BQ03,2,163.0
16109,58,Glicose,Jul/2024,2024-07-01,BQ01,1,304.0
16453,58,Glicose,Jan/2024,2024-01-01,BQ03,1,90.0
16455,58,Glicose,Jan/2024,2024-01-01,BQ01,1,264.0
16455,58,Glicose,Jan/2024,2024-01-01,BQ03,1,84.0
14490,58,Glicose,Out/2023,2023-10-01,BQ01,1,139.0
14490,58,Glicose,Out/2023,2023-10-01,BQ02,1,107.0
16457,58,Glicose,Jan/2024,2024-01-01,BQ02,1,292.0
16457,58,Glicose,Jan/2024,2024-01-01,BQ03,1,92.0
14496,58,Glicose,Out/2023,2023-10-01,BQ01,1,135.0
14496,58,Glicose,Out/2023,2023-10-01,BQ03,1,188.0
16105,58,Glicose,Abr/2024,2024-04-01,BQ02,1,279.0
16108,58,Glicose,Abr/2024,2024-04-01,BQ03,1,180.0
16109,58,Glicose,Abr/2024,2024-04-01,BQ02,1,300.0
16113,58,Glicose,Jul/2024,2024-07-01,BQ01,1,265.0
16113,58,Glicose,Jul/2024,2024-07-01,BQ03,1,90.0
14505,58,Glicose,Out/2023,2023-10-01,BQ03,1,187.0
14507,58,Glicose,Out/2023,2023-10-01,BQ02,1,95.0
14510,58,Glicose,Out/2023,2023-10-01,BQ02,1,112.0
16118,58,Glicose,Abr/2024,2024-04-01,BQ03,1,182.0
16119,58,Glicose,Abr/2024,2024-04-01,BQ02,1,275.0
16119,58,Glicose,Abr/2024,2024-04-01,BQ03,1,147.0
14516,58,Glicose,Out/2023,2023-10-01,BQ03,1,184.0
14530,58,Glicose,Out/2023,2023-10-01,BQ02,1,82.0
16124,58,Glicose,Abr/2024,2024-04-01,BQ03,1,178.0
16125,58,Glicose,Abr/2024,2024-04-01,BQ02,1,310.0
16125,58,Glicose,Abr/2024,2024-04-01,BQ03,1,205.0
16126,58,Glicose,Abr/2024,2024-04-01,BQ02,1,171.0
16124,58,Glicose,Jul/2024,2024-07-01,BQ01,1,272.0
16125,58,Glicose,Jul/2024,2024-07-01,BQ01,1,285.0
16127,58,Glicose,Abr/2024,2024-04-01,BQ03,1,186.0
16129,58,Glicose,Abr/2024,2024-04-01,BQ02,1,319.0
16127,58,Glicose,Jul/2024,2024-07-01,BQ01,1,308.0
16127,58,Glicose,Jul/2024,2024-07-01,BQ02,1,109.0
16127,58,Glicose,Jul/2024,2024-07-01,BQ03,1,112.0
16128,58,Glicose,Jul/2024,2024-07-01,BQ01,1,305.0
16128,58,Glicose,Jul/2024,2024-07-01,BQ02,1,108.0
15855,58,Glicose,Jan/2024,2024-01-01,BQ01,1,
15855,58,Glicose,Jan/2024,2024-01-01,BQ03,1,
16132,58,Glicose,Jul/2024,2024-07-01,BQ02,1,56.0
16134,58,Glicose,Jul/2024,2024-07-01,BQ03,1,89.0
16136,58,Glicose,Jul/2024,2024-07-01,BQ03,1,87.0
15094,58,Glicose,Jan/2024,2024-01-01,BQ03,1,100.0
12609,58,Glicose,Out/2023,2023-10-01,BQ02,1,99.0
15600,58,Glicose,Abr/2024,2024-04-01,BQ02,1,292.0
12616,58,Glicose,Out/2023,2023-10-01,BQ01,1,139.0
12616,58,Glicose,Out/2023,2023-10-01,BQ03,1,189.0
15097,58,Glicose,Jan/2024,2024-01-01,BQ03,1,100.0
12617,58,Glicose,Out/2023,2023-10-01,BQ01,1,146.0
12617,58,Glicose,Out/2023,2023-10-01,BQ02,1,92.0
12619,58,Glicose,Out/2023,2023-10-01,BQ02,1,101.0
15604,58,Glicose,Abr/2024,2024-04-01,BQ01,2,101.0
15604,58,Glicose,Abr/2024,2024-04-01,BQ01,3,103.0
15604,58,Glicose,Abr/2024,2024-04-01,BQ02,2,305.0
15604,58,Glicose,Abr/2024,2024-04-01,BQ03,3,209.0
15605,58,Glicose,Abr/2024,2024-04-01,BQ01,1,83.0
12626,58,Glicose,Out/2023,2023-10-01,BQ01,1,149.0
15109,58,Glicose,Jan/2024,2024-01-01,BQ02,1,328.0
15674,58,Glicose,Jul/2024,2024-07-01,BQ01,2,272.0
15674,58,Glicose,Jul/2024,2024-07-01,BQ03,1,107.0
15605,58,Glicose,Abr/2024,2024-04-01,BQ02,1,247.0
15607,58,Glicose,Abr/2024,2024-04-01,BQ02,1,288.0
12652,58,Glicose,Out/2023,2023-10-01,BQ03,1,262.0
15142,58,Glicose,Jan/2024,2024-01-01,BQ03,1,913.0
15675,58,Glicose,Jul/2024,2024-07-01,BQ02,1,90.0
15675,58,Glicose,Jul/2024,2024-07-01,BQ03,1,95.0
12653,58,Glicose,Out/2023,2023-10-01,BQ02,1,97.0
15608,58,Glicose,Abr/2024,2024-04-01,BQ01,2,97.0
15612,58,Glicose,Abr/2024,2024-04-01,BQ01,1,93.0
15808,58,Glicose,Jan/2024,2024-01-01,BQ03,1,80.0
15809,58,Glicose,Jan/2024,2024-01-01,BQ03,1,92.0
15810,58,Glicose,Jan/2024,2024-01-01,BQ02,1,255.0
15797,58,Glicose,Abr/2024,2024-04-01,BQ01,1,90.0
15797,58,Glicose,Abr/2024,2024-04-01,BQ03,1,189.0
15817,58,Glicose,Jan/2024,2024-01-01,BQ03,1,91.0
15818,58,Glicose,Jan/2024,2024-01-01,BQ03,1,85.0
15801,58,Glicose,Abr/2024,2024-04-01,BQ02,1,294.0
15802,58,Glicose,Abr/2024,2024-04-01,BQ02,1,294.0
15823,58,Glicose,Jan/2024,2024-01-01,BQ01,1,226.0
15826,58,Glicose,Jan/2024,2024-01-01,BQ03,1,78.0
15827,58,Glicose,Jan/2024,2024-01-01,BQ01,1,306.0
15830,58,Glicose,Jan/2024,2024-01-01,BQ01,1,260.0
15830,58,Glicose,Jan/2024,2024-01-01,BQ02,1,255.0
15831,58,Glicose,Jan/2024,2024-01-01,BQ02,1,253.0
15832,58,Glicose,Jan/2024,2024-01-01,BQ01,1,210.0
15832,58,Glicose,Jan/2024,2024-01-01,BQ03,1,78.0
15804,58,Glicose,Abr/2024,2024-04-01,BQ02,1,277.0
15893,58,Glicose,Jul/2024,2024-07-01,BQ02,1,85.0
15894,58,Glicose,Jul/2024,2024-07-01,BQ01,1,279.0
15894,58,Glicose,Jul/2024,2024-07-01,BQ02,1,96.0
15838,58,Glicose,Jan/2024,2024-01-01,BQ01,1,269.0
15838,58,Glicose,Jan/2024,2024-01-01,BQ03,1,95.0
15895,58,Glicose,Jul/2024,2024-07-01,BQ01,1,329.0
15809,58,Glicose,Abr/2024,2024-04-01,BQ02,1,267.0
15809,58,Glicose,Abr/2024,2024-04-01,BQ03,1,194.0
15811,58,Glicose,Abr/2024,2024-04-01,BQ02,1,264.0
15817,58,Glicose,Abr/2024,2024-04-01,BQ01,1,91.0
15817,58,Glicose,Abr/2024,2024-04-01,BQ03,1,194.0
15899,58,Glicose,Jul/2024,2024-07-01,BQ02,1,82.0
15901,58,Glicose,Jul/2024,2024-07-01,BQ01,1,300.0
15844,58,Glicose,Jan/2024,2024-01-01,BQ01,1,260.0
15844,58,Glicose,Jan/2024,2024-01-01,BQ02,1,275.0
15820,58,Glicose,Abr/2024,2024-04-01,BQ01,1,89.0
15820,58,Glicose,Abr/2024,2024-04-01,BQ02,2,282.0
15845,58,Glicose,Jan/2024,2024-01-01,BQ03,1,89.0
15845,58,Glicose,Jan/2024,2024-01-01,BQ03,2,80.0
15902,58,Glicose,Jul/2024,2024-07-01,BQ02,1,93.0
15905,58,Glicose,Jul/2024,2024-07-01,BQ01,1,218.0
15905,58,Glicose,Jul/2024,2024-07-01,BQ02,1,80.0
15905,58,Glicose,Jul/2024,2024-07-01,BQ03,1,86.0
15907,58,Glicose,Jul/2024,2024-07-01,BQ02,1,91.0
15907,58,Glicose,Jul/2024,2024-07-01,BQ03,1,99.0
15908,58,Glicose,Jul/2024,2024-07-01,BQ01,1,250.0
15856,58,Glicose,Jan/2024,2024-01-01,BQ01,2,314.0
15856,58,Glicose,Jan/2024,2024-01-01,BQ03,2,97.0
15857,58,Glicose,Jan/2024,2024-01-01,BQ01,1,288.0
15857,58,Glicose,Jan/2024,2024-01-01,BQ02,1,296.0
15857,58,Glicose,Jan/2024,2024-01-01,BQ03,1,95.0
15824,58,Glicose,Abr/2024,2024-04-01,BQ03,1,201.0
15909,58,Glicose,Jul/2024,2024-07-01,BQ02,1,94.0
13452,58,Glicose,Out/2023,2023-10-01,BQ03,1,182.0
15858,58,Glicose,Jan/2024,2024-01-01,BQ01,2,291.0
15858,58,Glicose,Jan/2024,2024-01-01,BQ03,1,82.0
15864,58,Glicose,Jan/2024,2024-01-01,BQ02,1,265.0
15866,58,Glicose,Jan/2024,2024-01-01,BQ01,1,249.0
15866,58,Glicose,Jan/2024,2024-01-01,BQ02,1,238.0
15866,58,Glicose,Jan/2024,2024-01-01,BQ03,1,80.0
15912,58,Glicose,Jul/2024,2024-07-01,BQ02,1,86.0
13480,58,Glicose,Out/2023,2023-10-01,BQ03,1,195.0
15914,58,Glicose,Jul/2024,2024-07-01,BQ02,1,93.0
15915,58,Glicose,Jul/2024,2024-07-01,BQ03,1,99.0
15869,58,Glicose,Jan/2024,2024-01-01,BQ02,1,307.0
15869,58,Glicose,Jan/2024,2024-01-01,BQ03,1,89.0
15872,58,Glicose,Jan/2024,2024-01-01,BQ01,1,270.0
15872,58,Glicose,Jan/2024,2024-01-01,BQ02,1,305.0
15879,58,Glicose,Jan/2024,2024-01-01,BQ03,1,94.0
15883,58,Glicose,Jan/2024,2024-01-01,BQ02,1,288.0
15916,58,Glicose,Jul/2024,2024-07-01,BQ03,1,104.0
15888,58,Glicose,Jan/2024,2024-01-01,BQ01,1,265.0
15888,58,Glicose,Jan/2024,2024-01-01,BQ02,1,272.0
15890,58,Glicose,Jan/2024,2024-01-01,BQ03,1,92.0
15893,58,Glicose,Jan/2024,2024-01-01,BQ01,1,271.0
13485,58,Glicose,Out/2023,2023-10-01,BQ01,1,135.0
15895,58,Glicose,Jan/2024,2024-01-01,BQ01,1,279.0
15899,58,Glicose,Jan/2024,2024-01-01,BQ01,1,265.0
13487,58,Glicose,Out/2023,2023-10-01,BQ01,2,154.0
15919,58,Glicose,Jul/2024,2024-07-01,BQ03,1,82.0
13489,58,Glicose,Out/2023,2023-10-01,BQ01,1,140.0
15830,58,Glicose,Abr/2024,2024-04-01,BQ01,1,90.0
15830,58,Glicose,Abr/2024,2024-04-01,BQ02,1,284.0
15831,58,Glicose,Abr/2024,2024-04-01,BQ01,1,92.0
13499,58,Glicose,Out/2023,2023-10-01,BQ03,1,190.0
15905,58,Glicose,Jan/2024,2024-01-01,BQ01,1,222.0
15924,58,Glicose,Jul/2024,2024-07-01,BQ01,1,279.0
13516,58,Glicose,Out/2023,2023-10-01,BQ03,1,230.0
15907,58,Glicose,Jan/2024,2024-01-01,BQ03,1,95.0
15908,58,Glicose,Jan/2024,2024-01-01,BQ03,1,100.0
13532,58,Glicose,Out/2023,2023-10-01,BQ02,1,93.0
15834,58,Glicose,Abr/2024,2024-04-01,BQ01,1,90.0
15838,58,Glicose,Abr/2024,2024-04-01,BQ02,1,305.0
15839,58,Glicose,Abr/2024,2024-04-01,BQ02,1,236.0
15910,58,Glicose,Jan/2024,2024-01-01,BQ03,1,88.0
15911,58,Glicose,Jan/2024,2024-01-01,BQ02,1,187.0
15844,58,Glicose,Abr/2024,2024-04-01,BQ03,1,192.0
15912,58,Glicose,Jan/2024,2024-01-01,BQ02,1,261.0
15913,58,Glicose,Jan/2024,2024-01-01,BQ01,1,275.0
15914,58,Glicose,Jan/2024,2024-01-01,BQ01,1,256.0
15915,58,Glicose,Jan/2024,2024-01-01,BQ03,1,84.0
13545,58,Glicose,Out/2023,2023-10-01,BQ03,1,197.0
13546,58,Glicose,Out/2023,2023-10-01,BQ02,1,94.0
15932,58,Glicose,Jul/2024,2024-07-01,BQ01,1,260.0
15932,58,Glicose,Jul/2024,2024-07-01,BQ02,1,87.0
15846,58,Glicose,Abr/2024,2024-04-01,BQ01,1,90.0
15846,58,Glicose,Abr/2024,2024-04-01,BQ02,1,276.0
15847,58,Glicose,Abr/2024,2024-04-01,BQ01,3,94.0
15847,58,Glicose,Abr/2024,2024-04-01,BQ03,1,183.0
15847,58,Glicose,Abr/2024,2024-04-01,BQ03,2,185.0
15847,58,Glicose,Abr/2024,2024-04-01,BQ03,3,183.0
15848,58,Glicose,Abr/2024,2024-04-01,BQ02,1,260.0
15856,58,Glicose,Abr/2024,2024-04-01,BQ03,1,210.0
15856,58,Glicose,Abr/2024,2024-04-01,BQ03,2,211.0
15858,58,Glicose,Abr/2024,2024-04-01,BQ02,2,280.0
13557,58,Glicose,Out/2023,2023-10-01,BQ01,1,147.0
15918,58,Glicose,Jan/2024,2024-01-01,BQ02,1,278.0
15937,58,Glicose,Jul/2024,2024-07-01,BQ01,1,304.0
15937,58,Glicose,Jul/2024,2024-07-01,BQ03,1,102.0
14670,58,Glicose,Out/2023,2023-10-01,BQ01,1,
16262,58,Glicose,Jan/2024,2024-01-01,BQ01,2,226.0
16262,58,Glicose,Jan/2024,2024-01-01,BQ02,1,267.0
16262,58,Glicose,Jan/2024,2024-01-01,BQ03,2,70.0
16037,58,Glicose,Abr/2024,2024-04-01,BQ02,1,290.0
16264,58,Glicose,Jan/2024,2024-01-01,BQ02,1,305.0
16265,58,Glicose,Jan/2024,2024-01-01,BQ01,1,273.0
16062,58,Glicose,Jul/2024,2024-07-01,BQ01,1,270.0
16063,58,Glicose,Jul/2024,2024-07-01,BQ01,1,277.0
16063,58,Glicose,Jul/2024,2024-07-01,BQ01,2,276.0
16265,58,Glicose,Jan/2024,2024-01-01,BQ02,1,249.0
16043,58,Glicose,Abr/2024,2024-04-01,BQ01,1,101.0
16066,58,Glicose,Jul/2024,2024-07-01,BQ03,1,96.0
16070,58,Glicose,Jul/2024,2024-07-01,BQ01,1,268.0
14333,58,Glicose,Out/2023,2023-10-01,BQ01,1,157.0
14333,58,Glicose,Out/2023,2023-10-01,BQ02,1,111.0
16271,58,Glicose,Jan/2024,2024-01-01,BQ01,1,269.0
16272,58,Glicose,Jan/2024,2024-01-01,BQ03,1,90.0
16275,58,Glicose,Jan/2024,2024-01-01,BQ02,1,288.0
16072,58,Glicose,Jul/2024,2024-07-01,BQ01,1,308.0
16072,58,Glicose,Jul/2024,2024-07-01,BQ02,1,96.0
16050,58,Glicose,Abr/2024,2024-04-01,BQ02,1,286.0
16050,58,Glicose,Abr/2024,2024-04-01,BQ03,1,192.0
14334,58,Glicose,Out/2023,2023-10-01,BQ01,1,142.0
14334,58,Glicose,Out/2023,2023-10-01,BQ02,1,97.0
16052,58,Glicose,Abr/2024,2024-04-01,BQ01,1,89.0
16073,58,Glicose,Jul/2024,2024-07-01,BQ02,1,82.0
14335,58,Glicose,Out/2023,2023-10-01,BQ01,1,147.0
16055,58,Glicose,Abr/2024,2024-04-01,BQ03,1,181.0
16057,58,Glicose,Abr/2024,2024-04-01,BQ01,1,93.0
16077,58,Glicose,Jul/2024,2024-07-01,BQ02,1,85.0
14341,58,Glicose,Out/2023,2023-10-01,BQ02,1,99.0
14354,58,Glicose,Out/2023,2023-10-01,BQ03,1,185.0
16057,58,Glicose,Abr/2024,2024-04-01,BQ02,1,135.0
16062,58,Glicose,Abr/2024,2024-04-01,BQ02,1,284.0
14363,58,Glicose,Out/2023,2023-10-01,BQ01,1,127.0
14363,58,Glicose,Out/2023,2023-10-01,BQ03,2,188.0
16085,58,Glicose,Jul/2024,2024-07-01,BQ02,1,84.0
16085,58,Glicose,Jul/2024,2024-07-01,BQ03,1,91.0
16063,58,Glicose,Abr/2024,2024-04-01,BQ02,2,269.0
16063,58,Glicose,Abr/2024,2024-04-01,BQ03,2,187.0
16065,58,Glicose,Abr/2024,2024-04-01,BQ01,1,93.0
16066,58,Glicose,Abr/2024,2024-04-01,BQ03,1,185.0
16072,58,Glicose,Abr/2024,2024-04-01,BQ03,1,221.0
16299,58,Glicose,Jan/2024,2024-01-01,BQ03,1,100.0
16300,58,Glicose,Jan/2024,2024-01-01,BQ03,1,92.0
16305,58,Glicose,Jan/2024,2024-01-01,BQ01,1,282.0
14367,58,Glicose,Out/2023,2023-10-01,BQ01,1,135.0
16073,58,Glicose,Abr/2024,2024-04-01,BQ03,1,183.0
16074,58,Glicose,Abr/2024,2024-04-01,BQ03,1,218.0
14372,58,Glicose,Out/2023,2023-10-01,BQ02,1,104.0
16305,58,Glicose,Jan/2024,2024-01-01,BQ02,1,296.0
16308,58,Glicose,Jan/2024,2024-01-01,BQ02,1,290.0
14376,58,Glicose,Out/2023,2023-10-01,BQ03,1,142.0
16310,58,Glicose,Jan/2024,2024-01-01,BQ01,1,286.0
16314,58,Glicose,Jan/2024,2024-01-01,BQ03,1,86.0
16319,58,Glicose,Jan/2024,2024-01-01,BQ02,1,294.0
16321,58,Glicose,Jan/2024,2024-01-01,BQ01,1,266.0
14382,58,Glicose,Out/2023,2023-10-01,BQ01,1,133.0
14382,58,Glicose,Out/2023,2023-10-01,BQ03,1,187.0
16321,58,Glicose,Jan/2024,2024-01-01,BQ02,1,236.0
16323,58,Glicose,Jan/2024,2024-01-01,BQ02,2,288.0
14383,58,Glicose,Out/2023,2023-10-01,BQ01,1,146.0
14383,58,Glicose,Out/2023,2023-10-01,BQ03,1,206.0
14386,58,Glicose,Out/2023,2023-10-01,BQ03,1,199.0
16324,58,Glicose,Jan/2024,2024-01-01,BQ01,1,280.0
16325,58,Glicose,Jan/2024,2024-01-01,BQ01,1,264.0
16078,58,Glicose,Abr/2024,2024-04-01,BQ01,1,100.0
16079,58,Glicose,Abr/2024,2024-04-01,BQ02,1,294.0
14417,58,Glicose,Out/2023,2023-10-01,BQ01,1,132.0
16087,58,Glicose,Jul/2024,2024-07-01,BQ01,1,270.0
16087,58,Glicose,Jul/2024,2024-07-01,BQ02,1,91.0
16088,58,Glicose,Jul/2024,2024-07-01,BQ02,1,105.0
16326,58,Glicose,Jan/2024,2024-01-01,BQ01,1,269.0
16328,58,Glicose,Jan/2024,2024-01-01,BQ02,1,218.0
16328,58,Glicose,Jan/2024,2024-01-01,BQ03,1,80.0
16329,58,Glicose,Jan/2024,2024-01-01,BQ02,1,204.0
16085,58,Glicose,Abr/2024,2024-04-01,BQ03,1,192.0
16330,58,Glicose,Jan/2024,2024-01-01,BQ01,1,259.0
16330,58,Glicose,Jan/2024,2024-01-01,BQ03,1,82.0
16331,58,Glicose,Jan/2024,2024-01-01,BQ02,1,216.0
16332,58,Glicose,Jan/2024,2024-01-01,BQ03,1,85.0
14420,58,Glicose,Out/2023,2023-10-01,BQ03,1,189.0
14421,58,Glicose,Out/2023,2023-10-01,BQ01,1,161.0
16138,58,Glicose,Jul/2024,2024-07-01,BQ03,1,103.0
16140,58,Glicose,Jul/2024,2024-07-01,BQ01,1,280.0
16141,58,Glicose,Jul/2024,2024-07-01,BQ03,1,81.0
14540,58,Glicose,Out/2023,2023-10-01,BQ03,1,177.0
14611,58,Glicose,Out/2023,2023-10-01,BQ02,1,104.0
16133,58,Glicose,Abr/2024,2024-04-01,BQ02,1,315.0
14628,58,Glicose,Out/2023,2023-10-01,BQ02,1,107.0
16137,58,Glicose,Abr/2024,2024-04-01,BQ01,1,98.0
16138,58,Glicose,Abr/2024,2024-04-01,BQ02,1,270.0
16139,58,Glicose,Abr/2024,2024-04-01,BQ03,1,200.0
16140,58,Glicose,Abr/2024,2024-04-01,BQ03,1,171.0
14648,58,Glicose,Out/2023,2023-10-01,BQ01,1,134.0
14649,58,Glicose,Out/2023,2023-10-01,BQ02,1,99.0
16141,58,Glicose,Abr/2024,2024-04-01,BQ01,1,65.0
16142,58,Glicose,Abr/2024,2024-04-01,BQ01,1,88.0
16143,58,Glicose,Abr/2024,2024-04-01,BQ01,1,124.0
16143,58,Glicose,Abr/2024,2024-04-01,BQ02,1,354.0
14656,58,Glicose,Out/2023,2023-10-01,BQ01,1,135.0
14661,58,Glicose,Out/2023,2023-10-01,BQ03,1,191.0
14666,58,Glicose,Out/2023,2023-10-01,BQ02,1,101.0
16146,58,Glicose,Abr/2024,2024-04-01,BQ02,1,260.0
16146,58,Glicose,Abr/2024,2024-04-01,BQ03,1,187.0
16155,58,Glicose,Abr/2024,2024-04-01,BQ03,1,185.0
16616,58,Glicose,Jul/2024,2024-07-01,BQ02,1,91.0
15680,58,Glicose,Jan/2024,2024-01-01,BQ01,2,270.0
15687,58,Glicose,Jan/2024,2024-01-01,BQ02,1,259.0
15688,58,Glicose,Jan/2024,2024-01-01,BQ02,1,275.0
15856,58,Glicose,Jul/2024,2024-07-01,BQ01,1,299.0
15856,58,Glicose,Jul/2024,2024-07-01,BQ03,2,97.0
15857,58,Glicose,Jul/2024,2024-07-01,BQ02,1,86.0
15858,58,Glicose,Jul/2024,2024-07-01,BQ03,1,90.0
15858,58,Glicose,Jul/2024,2024-07-01,BQ03,2,97.0
15689,58,Glicose,Jan/2024,2024-01-01,BQ03,2,103.0
15690,58,Glicose,Jan/2024,2024-01-01,BQ01,1,256.0
15691,58,Glicose,Jan/2024,2024-01-01,BQ02,1,269.0
15691,58,Glicose,Jan/2024,2024-01-01,BQ03,1,95.0
15860,58,Glicose,Jul/2024,2024-07-01,BQ01,1,175.0
13351,58,Glicose,Out/2023,2023-10-01,BQ01,1,127.0
13351,58,Glicose,Out/2023,2023-10-01,BQ02,1,94.0
15693,58,Glicose,Jan/2024,2024-01-01,BQ01,1,218.0
15868,58,Glicose,Jul/2024,2024-07-01,BQ01,1,271.0
15723,58,Glicose,Jan/2024,2024-01-01,BQ02,1,245.0
13360,58,Glicose,Out/2023,2023-10-01,BQ03,1,200.0
15727,58,Glicose,Jan/2024,2024-01-01,BQ03,1,87.0
15733,58,Glicose,Jan/2024,2024-01-01,BQ01,1,254.0
15733,58,Glicose,Jan/2024,2024-01-01,BQ02,1,262.0
15733,58,Glicose,Jan/2024,2024-01-01,BQ03,1,90.0
15736,58,Glicose,Jan/2024,2024-01-01,BQ02,1,269.0
